Date,Volume(V µg/m3)
24/09/2021,44
25/09/2021,27
26/09/2021,30
27/09/2021,49
28/09/2021,31
29/09/2021,37
30/09/2021,27
01/10/2021,49
02/10/2021,38
03/10/2021,44
04/10/2021,32
05/10/2021,47
06/10/2021,36
07/10/2021,18
08/10/2021,22
09/10/2021,9
10/10/2021,42
11/10/2021,39
12/10/2021,36
13/10/2021,40
14/10/2021,51
15/10/2021,30
16/10/2021,6
17/10/2021,27
18/10/2021,24
19/10/2021,31
20/10/2021,45
21/10/2021,51
22/10/2021,44
23/10/2021,39
24/10/2021,49
25/10/2021,37
26/10/2021,47
27/10/2021,60
28/10/2021,47
29/10/2021,43
30/10/2021,35
31/10/2021,42
01/11/2021,47
02/11/2021,31
03/11/2021,37
04/11/2021,39
05/11/2021,45
06/11/2021,59
07/11/2021,60
08/11/2021,30
09/11/2021,51
10/11/2021,27
11/11/2021,20
12/11/2021,40
13/11/2021,33
14/11/2021,17
15/11/2021,10
16/11/2021,33
17/11/2021,52
18/11/2021,54
19/11/2021,53
20/11/2021,51
21/11/2021,45
22/11/2021,29
23/11/2021,38
24/11/2021,36
25/11/2021,37
26/11/2021,57
27/11/2021,65
28/11/2021,45
29/11/2021,38
30/11/2021,50
01/12/2021,52
02/12/2021,39
03/12/2021,33
04/12/2021,46
05/12/2021,49
06/12/2021,32
07/12/2021,48
08/12/2021,37
09/12/2021,26
10/12/2021,43
11/12/2021,22
12/12/2021,25
13/12/2021,22
14/12/2021,32
15/12/2021,38
16/12/2021,17
17/12/2021,2
18/12/2021,3
19/12/2021,13
20/12/2021,31
21/12/2021,40
22/12/2021,12
23/12/2021,1
24/12/2021,41
25/12/2021,72
26/12/2021,43
27/12/2021,17
28/12/2021,18
29/12/2021,36
30/12/2021,37
31/12/2021,44
01/01/2022,57
02/01/2022,64
03/01/2022,59
04/01/2022,46
05/01/2022,40
06/01/2022,28
07/01/2022,56
08/01/2022,46
09/01/2022,50
10/01/2022,18
11/01/2022,40
12/01/2022,49
13/01/2022,60
14/01/2022,35
15/01/2022,13
16/01/2022,41
17/01/2022,54
18/01/2022,30
19/01/2022,50
20/01/2022,52
21/01/2022,53
22/01/2022,56
23/01/2022,33
24/01/2022,33
25/01/2022,25
26/01/2022,55
27/01/2022,58
28/01/2022,42
29/01/2022,69
30/01/2022,57
31/01/2022,62
01/02/2022,
02/02/2022,
03/02/2022,59
04/02/2022,66
05/02/2022,63
06/02/2022,69
07/02/2022,54
08/02/2022,55
09/02/2022,63
10/02/2022,65
11/02/2022,34
12/02/2022,57
13/02/2022,45
14/02/2022,49
15/02/2022,53
16/02/2022,66
17/02/2022,67
18/02/2022,60
19/02/2022,56
20/02/2022,71
21/02/2022,58
22/02/2022,63
23/02/2022,70
24/02/2022,62
25/02/2022,58
26/02/2022,47
27/02/2022,49
28/02/2022,35
01/03/2022,39
02/03/2022,39
03/03/2022,16
04/03/2022,47
05/03/2022,59
06/03/2022,45
07/03/2022,43
08/03/2022,55
09/03/2022,44
10/03/2022,44
11/03/2022,50
12/03/2022,59
13/03/2022,57
14/03/2022,51
15/03/2022,41
16/03/2022,34
17/03/2022,58
18/03/2022,35
19/03/2022,52
20/03/2022,68
21/03/2022,51
22/03/2022,41
23/03/2022,33
24/03/2022,38
25/03/2022,50
26/03/2022,42
27/03/2022,38
28/03/2022,29
29/03/2022,44
30/03/2022,64
31/03/2022,69
01/04/2022,63
02/04/2022,45
03/04/2022,62
04/04/2022,56
05/04/2022,66
06/04/2022,64
07/04/2022,62
08/04/2022,55
09/04/2022,56
10/04/2022,51
11/04/2022,67
12/04/2022,52
13/04/2022,52
14/04/2022,46
15/04/2022,48
16/04/2022,45
17/04/2022,56
18/04/2022,66
19/04/2022,58
20/04/2022,58
21/04/2022,64
22/04/2022,77
23/04/2022,76
24/04/2022,76
25/04/2022,58
26/04/2022,61
27/04/2022,70
28/04/2022,66
29/04/2022,47
30/04/2022,51
01/05/2022,53
02/05/2022,54
03/05/2022,46
04/05/2022,38
05/05/2022,45
06/05/2022,40
07/05/2022,58
08/05/2022,57
09/05/2022,50
10/05/2022,62
11/05/2022,57
12/05/2022,61
13/05/2022,68
14/05/2022,55
15/05/2022,52
16/05/2022,44
17/05/2022,51
18/05/2022,73
19/05/2022,65
20/05/2022,61
21/05/2022,61
22/05/2022,55
23/05/2022,51
24/05/2022,43
25/05/2022,56
26/05/2022,58
27/05/2022,63
28/05/2022,52
29/05/2022,52
30/05/2022,36
31/05/2022,35
01/06/2022,52
02/06/2022,57
03/06/2022,62
04/06/2022,67
05/06/2022,64
06/06/2022,50
07/06/2022,48
08/06/2022,49
09/06/2022,40
10/06/2022,54
11/06/2022,57
12/06/2022,61
13/06/2022,52
14/06/2022,46
15/06/2022,66
16/06/2022,67
17/06/2022,60
18/06/2022,51
19/06/2022,49
20/06/2022,51
21/06/2022,47
22/06/2022,41
23/06/2022,56
24/06/2022,69
25/06/2022,57
26/06/2022,51
27/06/2022,44
28/06/2022,46
29/06/2022,35
30/06/2022,28
01/07/2022,38
02/07/2022,44
03/07/2022,41
04/07/2022,44
05/07/2022,44
06/07/2022,31
07/07/2022,37
08/07/2022,31
09/07/2022,38
10/07/2022,36
11/07/2022,47
12/07/2022,74
13/07/2022,44
14/07/2022,37
15/07/2022,31
16/07/2022,44
17/07/2022,60
18/07/2022,85
19/07/2022,95
20/07/2022,72
21/07/2022,39
22/07/2022,37
23/07/2022,39
24/07/2022,42
25/07/2022,37
26/07/2022,38
27/07/2022,30
28/07/2022,30
29/07/2022,51
30/07/2022,29
31/07/2022,34
01/08/2022,40
02/08/2022,29
03/08/2022,38
04/08/2022,41
05/08/2022,39
06/08/2022,40
07/08/2022,40
08/08/2022,41
09/08/2022,43
10/08/2022,52
11/08/2022,65
12/08/2022,53
13/08/2022,47
14/08/2022,75
15/08/2022,80
