Date,Volume(V µg/m3)
04/05/2022,24
05/05/2022,22
06/05/2022,25
07/05/2022,23
08/05/2022,25
09/05/2022,25
10/05/2022,18
11/05/2022,20
12/05/2022,21
13/05/2022,20
14/05/2022,32
15/05/2022,28
16/05/2022,37
17/05/2022,29
18/05/2022,23
19/05/2022,22
20/05/2022,25
21/05/2022,18
22/05/2022,19
23/05/2022,21
24/05/2022,21
25/05/2022,17
26/05/2022,18
27/05/2022,13
28/05/2022,24
29/05/2022,24
30/05/2022,36
31/05/2022,39
01/06/2022,32
02/06/2022,28
03/06/2022,24
04/06/2022,21
05/06/2022,23
06/06/2022,27
07/06/2022,27
08/06/2022,25
09/06/2022,23
10/06/2022,16
11/06/2022,17
12/06/2022,13
13/06/2022,18
14/06/2022,29
15/06/2022,25
16/06/2022,26
17/06/2022,23
18/06/2022,14
19/06/2022,16
20/06/2022,19
21/06/2022,22
22/06/2022,22
23/06/2022,25
24/06/2022,35
25/06/2022,20
26/06/2022,17
27/06/2022,22
28/06/2022,22
29/06/2022,29
30/06/2022,34
01/07/2022,19
02/07/2022,13
03/07/2022,12
04/07/2022,11
05/07/2022,15
06/07/2022,15
07/07/2022,19
08/07/2022,13
09/07/2022,20
10/07/2022,20
11/07/2022,32
12/07/2022,27
13/07/2022,15
14/07/2022,17
15/07/2022,31
16/07/2022,20
17/07/2022,30
18/07/2022,40
19/07/2022,41
20/07/2022,22
21/07/2022,20
22/07/2022,23
23/07/2022,20
24/07/2022,12
25/07/2022,21
26/07/2022,22
27/07/2022,35
28/07/2022,34
29/07/2022,27
30/07/2022,20
31/07/2022,20
01/08/2022,15
02/08/2022,9
03/08/2022,13
04/08/2022,13
05/08/2022,14
06/08/2022,11
07/08/2022,7
08/08/2022,13
09/08/2022,16
10/08/2022,22
11/08/2022,28
12/08/2022,27
13/08/2022,21
14/08/2022,21
15/08/2022,24
