Date,Volume(V µg/m3)
19/08/2020,16
20/08/2020,49
21/08/2020,50
22/08/2020,46
23/08/2020,50
24/08/2020,50
25/08/2020,34
26/08/2020,44
27/08/2020,15
28/08/2020,50
29/08/2020,51
30/08/2020,45
31/08/2020,31
01/09/2020,30
02/09/2020,28
03/09/2020,43
04/09/2020,50
05/09/2020,48
06/09/2020,40
07/09/2020,24
08/09/2020,24
09/09/2020,43
10/09/2020,40
11/09/2020,38
12/09/2020,47
13/09/2020,46
14/09/2020,27
15/09/2020,35
16/09/2020,54
17/09/2020,50
18/09/2020,54
19/09/2020,66
20/09/2020,54
21/09/2020,48
22/09/2020,56
23/09/2020,50
24/09/2020,36
25/09/2020,56
26/09/2020,55
27/09/2020,48
28/09/2020,22
29/09/2020,26
30/09/2020,13
01/10/2020,31
02/10/2020,47
03/10/2020,36
04/10/2020,51
05/10/2020,48
06/10/2020,37
07/10/2020,47
08/10/2020,36
09/10/2020,45
10/10/2020,45
11/10/2020,37
12/10/2020,25
13/10/2020,40
14/10/2020,46
15/10/2020,45
16/10/2020,44
17/10/2020,47
18/10/2020,37
19/10/2020,16
20/10/2020,25
21/10/2020,22
22/10/2020,40
23/10/2020,25
24/10/2020,37
25/10/2020,43
26/10/2020,39
27/10/2020,34
28/10/2020,45
29/10/2020,36
30/10/2020,34
31/10/2020,42
01/11/2020,58
02/11/2020,58
03/11/2020,43
04/11/2020,
05/11/2020,
06/11/2020,
07/11/2020,
08/11/2020,
09/11/2020,
10/11/2020,9
11/11/2020,18
12/11/2020,50
13/11/2020,42
14/11/2020,37
15/11/2020,57
16/11/2020,48
17/11/2020,55
18/11/2020,58
19/11/2020,43
20/11/2020,19
21/11/2020,60
22/11/2020,42
23/11/2020,31
24/11/2020,45
25/11/2020,27
26/11/2020,8
27/11/2020,11
28/11/2020,8
29/11/2020,5
30/11/2020,39
01/12/2020,33
02/12/2020,23
03/12/2020,31
04/12/2020,28
05/12/2020,32
06/12/2020,23
07/12/2020,22
08/12/2020,9
09/12/2020,16
10/12/2020,9
11/12/2020,9
12/12/2020,27
13/12/2020,21
14/12/2020,44
15/12/2020,15
16/12/2020,26
17/12/2020,31
18/12/2020,38
19/12/2020,52
20/12/2020,53
21/12/2020,14
22/12/2020,16
23/12/2020,46
24/12/2020,56
25/12/2020,48
26/12/2020,63
27/12/2020,53
28/12/2020,29
29/12/2020,41
30/12/2020,25
31/12/2020,23
01/01/2021,39
02/01/2021,40
03/01/2021,44
04/01/2021,47
05/01/2021,38
06/01/2021,25
07/01/2021,15
08/01/2021,51
09/01/2021,33
10/01/2021,45
11/01/2021,58
12/01/2021,45
13/01/2021,21
14/01/2021,30
15/01/2021,18
16/01/2021,28
17/01/2021,64
18/01/2021,46
19/01/2021,38
20/01/2021,50
21/01/2021,58
22/01/2021,45
23/01/2021,39
24/01/2021,22
25/01/2021,53
26/01/2021,12
27/01/2021,17
28/01/2021,26
29/01/2021,51
30/01/2021,56
31/01/2021,41
01/02/2021,42
02/02/2021,33
03/02/2021,26
04/02/2021,23
05/02/2021,20
06/02/2021,42
07/02/2021,75
08/02/2021,72
09/02/2021,65
10/02/2021,63
11/02/2021,54
12/02/2021,54
13/02/2021,56
14/02/2021,43
15/02/2021,29
16/02/2021,53
17/02/2021,52
18/02/2021,65
19/02/2021,55
20/02/2021,54
21/02/2021,48
22/02/2021,33
23/02/2021,45
24/02/2021,49
25/02/2021,60
26/02/2021,33
27/02/2021,24
28/02/2021,28
01/03/2021,25
02/03/2021,31
03/03/2021,25
04/03/2021,65
05/03/2021,60
06/03/2021,49
07/03/2021,47
08/03/2021,53
09/03/2021,49
10/03/2021,
11/03/2021,
12/03/2021,62
13/03/2021,70
14/03/2021,72
15/03/2021,66
16/03/2021,53
17/03/2021,44
18/03/2021,43
19/03/2021,60
20/03/2021,50
21/03/2021,65
22/03/2021,61
23/03/2021,61
24/03/2021,65
25/03/2021,64
26/03/2021,71
27/03/2021,75
28/03/2021,75
29/03/2021,61
30/03/2021,56
31/03/2021,52
01/04/2021,70
02/04/2021,76
03/04/2021,72
04/04/2021,61
05/04/2021,71
06/04/2021,64
07/04/2021,66
08/04/2021,63
09/04/2021,65
10/04/2021,66
11/04/2021,72
12/04/2021,65
13/04/2021,62
14/04/2021,65
15/04/2021,61
16/04/2021,43
17/04/2021,53
18/04/2021,58
19/04/2021,56
20/04/2021,58
21/04/2021,76
22/04/2021,38
23/04/2021,44
24/04/2021,65
25/04/2021,74
26/04/2021,62
27/04/2021,64
28/04/2021,82
29/04/2021,75
30/04/2021,71
01/05/2021,63
02/05/2021,55
03/05/2021,58
04/05/2021,65
05/05/2021,60
06/05/2021,59
07/05/2021,55
08/05/2021,33
09/05/2021,60
10/05/2021,60
11/05/2021,54
12/05/2021,49
13/05/2021,61
14/05/2021,69
15/05/2021,54
16/05/2021,56
17/05/2021,66
18/05/2021,65
19/05/2021,67
20/05/2021,35
21/05/2021,46
22/05/2021,65
23/05/2021,63
24/05/2021,61
25/05/2021,65
26/05/2021,55
27/05/2021,54
28/05/2021,47
29/05/2021,59
30/05/2021,58
31/05/2021,66
01/06/2021,80
02/06/2021,83
03/06/2021,62
04/06/2021,62
05/06/2021,65
06/06/2021,52
07/06/2021,52
08/06/2021,63
09/06/2021,39
10/06/2021,40
11/06/2021,48
12/06/2021,60
13/06/2021,45
14/06/2021,51
15/06/2021,61
16/06/2021,55
17/06/2021,56
18/06/2021,45
19/06/2021,52
20/06/2021,57
21/06/2021,46
22/06/2021,55
23/06/2021,51
24/06/2021,38
25/06/2021,40
26/06/2021,49
27/06/2021,52
28/06/2021,40
29/06/2021,45
30/06/2021,52
01/07/2021,57
02/07/2021,44
03/07/2021,34
04/07/2021,30
05/07/2021,39
06/07/2021,44
07/07/2021,39
08/07/2021,55
09/07/2021,56
10/07/2021,50
11/07/2021,36
12/07/2021,44
13/07/2021,57
14/07/2021,45
15/07/2021,44
16/07/2021,33
17/07/2021,39
18/07/2021,48
19/07/2021,42
20/07/2021,53
21/07/2021,64
22/07/2021,56
23/07/2021,51
24/07/2021,56
25/07/2021,64
26/07/2021,54
27/07/2021,49
28/07/2021,40
29/07/2021,37
30/07/2021,24
31/07/2021,43
01/08/2021,43
02/08/2021,29
03/08/2021,49
04/08/2021,
05/08/2021,
06/08/2021,31
07/08/2021,38
08/08/2021,50
09/08/2021,33
10/08/2021,40
11/08/2021,31
12/08/2021,39
13/08/2021,43
14/08/2021,43
15/08/2021,42
16/08/2021,55
17/08/2021,45
18/08/2021,48
19/08/2021,35
20/08/2021,26
21/08/2021,20
22/08/2021,38
23/08/2021,54
24/08/2021,54
25/08/2021,47
26/08/2021,56
27/08/2021,53
28/08/2021,52
29/08/2021,57
30/08/2021,57
31/08/2021,58
01/09/2021,57
02/09/2021,64
03/09/2021,64
04/09/2021,63
05/09/2021,70
06/09/2021,53
07/09/2021,59
08/09/2021,75
09/09/2021,48
10/09/2021,29
11/09/2021,60
12/09/2021,57
13/09/2021,54
14/09/2021,40
15/09/2021,54
16/09/2021,38
17/09/2021,26
18/09/2021,31
19/09/2021,47
20/09/2021,44
21/09/2021,42
22/09/2021,44
23/09/2021,54
24/09/2021,37
25/09/2021,25
26/09/2021,35
27/09/2021,57
28/09/2021,34
29/09/2021,48
30/09/2021,35
01/10/2021,55
02/10/2021,34
03/10/2021,52
04/10/2021,37
05/10/2021,50
06/10/2021,44
07/10/2021,
08/10/2021,20
09/10/2021,10
10/10/2021,50
11/10/2021,47
12/10/2021,47
13/10/2021,32
14/10/2021,51
15/10/2021,36
16/10/2021,7
17/10/2021,34
18/10/2021,7
19/10/2021,25
20/10/2021,36
21/10/2021,53
22/10/2021,59
23/10/2021,52
24/10/2021,44
25/10/2021,37
26/10/2021,42
27/10/2021,64
28/10/2021,51
29/10/2021,42
30/10/2021,30
31/10/2021,44
01/11/2021,55
02/11/2021,24
03/11/2021,29
04/11/2021,29
05/11/2021,23
06/11/2021,54
07/11/2021,66
08/11/2021,21
09/11/2021,46
10/11/2021,25
11/11/2021,22
12/11/2021,45
13/11/2021,37
14/11/2021,24
15/11/2021,1
16/11/2021,24
17/11/2021,48
18/11/2021,44
19/11/2021,48
20/11/2021,61
21/11/2021,50
22/11/2021,30
23/11/2021,28
24/11/2021,35
25/11/2021,39
26/11/2021,54
27/11/2021,66
28/11/2021,45
29/11/2021,29
30/11/2021,52
01/12/2021,55
02/12/2021,40
03/12/2021,27
04/12/2021,53
05/12/2021,46
06/12/2021,23
07/12/2021,38
08/12/2021,52
09/12/2021,28
10/12/2021,47
11/12/2021,19
12/12/2021,44
13/12/2021,27
14/12/2021,27
15/12/2021,48
16/12/2021,25
17/12/2021,9
18/12/2021,11
19/12/2021,15
20/12/2021,45
21/12/2021,43
22/12/2021,9
23/12/2021,9
24/12/2021,37
25/12/2021,67
26/12/2021,25
27/12/2021,18
28/12/2021,16
29/12/2021,30
30/12/2021,45
31/12/2021,54
01/01/2022,52
02/01/2022,66
03/01/2022,63
04/01/2022,51
05/01/2022,43
06/01/2022,24
07/01/2022,52
08/01/2022,42
09/01/2022,51
10/01/2022,12
11/01/2022,20
12/01/2022,36
13/01/2022,46
14/01/2022,34
15/01/2022,2
16/01/2022,27
17/01/2022,40
18/01/2022,11
19/01/2022,46
20/01/2022,49
21/01/2022,43
22/01/2022,61
23/01/2022,52
24/01/2022,24
25/01/2022,18
26/01/2022,44
27/01/2022,62
28/01/2022,34
29/01/2022,69
30/01/2022,56
31/01/2022,68
01/02/2022,72
02/02/2022,52
03/02/2022,54
04/02/2022,64
05/02/2022,65
06/02/2022,74
07/02/2022,47
08/02/2022,59
09/02/2022,59
10/02/2022,64
11/02/2022,29
12/02/2022,64
13/02/2022,51
14/02/2022,57
15/02/2022,50
16/02/2022,67
17/02/2022,59
18/02/2022,64
19/02/2022,49
20/02/2022,74
21/02/2022,67
22/02/2022,63
23/02/2022,67
24/02/2022,62
25/02/2022,55
26/02/2022,33
27/02/2022,42
28/02/2022,31
01/03/2022,54
02/03/2022,38
03/03/2022,7
04/03/2022,37
05/03/2022,69
06/03/2022,61
07/03/2022,46
08/03/2022,42
09/03/2022,41
10/03/2022,39
11/03/2022,48
12/03/2022,62
13/03/2022,58
14/03/2022,51
15/03/2022,29
16/03/2022,26
17/03/2022,
18/03/2022,
19/03/2022,56
20/03/2022,65
21/03/2022,28
22/03/2022,46
23/03/2022,32
24/03/2022,26
25/03/2022,40
26/03/2022,56
27/03/2022,54
28/03/2022,26
29/03/2022,49
30/03/2022,67
31/03/2022,69
01/04/2022,67
02/04/2022,63
03/04/2022,66
04/04/2022,60
05/04/2022,69
06/04/2022,66
07/04/2022,66
08/04/2022,61
09/04/2022,60
10/04/2022,56
11/04/2022,65
12/04/2022,35
13/04/2022,55
14/04/2022,47
15/04/2022,38
16/04/2022,49
17/04/2022,67
18/04/2022,77
19/04/2022,72
20/04/2022,73
21/04/2022,83
22/04/2022,82
23/04/2022,84
24/04/2022,79
25/04/2022,67
26/04/2022,73
27/04/2022,72
28/04/2022,73
29/04/2022,52
30/04/2022,63
01/05/2022,59
02/05/2022,51
03/05/2022,45
04/05/2022,39
05/05/2022,54
06/05/2022,29
07/05/2022,56
08/05/2022,65
09/05/2022,59
10/05/2022,69
11/05/2022,63
12/05/2022,62
13/05/2022,73
14/05/2022,63
15/05/2022,62
16/05/2022,44
17/05/2022,48
18/05/2022,69
19/05/2022,65
20/05/2022,50
21/05/2022,53
22/05/2022,52
23/05/2022,55
24/05/2022,55
25/05/2022,52
26/05/2022,53
27/05/2022,62
28/05/2022,57
29/05/2022,61
30/05/2022,50
31/05/2022,49
01/06/2022,56
02/06/2022,57
03/06/2022,68
04/06/2022,74
05/06/2022,68
06/06/2022,54
07/06/2022,59
08/06/2022,51
09/06/2022,43
10/06/2022,60
11/06/2022,63
12/06/2022,67
13/06/2022,59
14/06/2022,61
15/06/2022,79
16/06/2022,74
17/06/2022,73
18/06/2022,54
19/06/2022,54
20/06/2022,59
21/06/2022,63
22/06/2022,58
23/06/2022,74
24/06/2022,57
25/06/2022,64
26/06/2022,58
27/06/2022,47
28/06/2022,48
29/06/2022,40
30/06/2022,41
01/07/2022,41
02/07/2022,51
03/07/2022,43
04/07/2022,51
05/07/2022,54
06/07/2022,32
07/07/2022,46
08/07/2022,36
09/07/2022,46
10/07/2022,42
11/07/2022,60
12/07/2022,72
13/07/2022,54
14/07/2022,47
15/07/2022,44
16/07/2022,54
17/07/2022,70
18/07/2022,102
19/07/2022,93
20/07/2022,64
21/07/2022,35
22/07/2022,36
23/07/2022,40
24/07/2022,33
25/07/2022,39
26/07/2022,40
27/07/2022,48
28/07/2022,39
29/07/2022,45
30/07/2022,26
31/07/2022,30
01/08/2022,45
02/08/2022,21
03/08/2022,40
04/08/2022,46
05/08/2022,43
06/08/2022,42
07/08/2022,39
08/08/2022,46
09/08/2022,61
10/08/2022,71
11/08/2022,76
12/08/2022,89
13/08/2022,91
14/08/2022,90
15/08/2022,77
